x,y,z,gx,gy,gz
1.11677,1.49519,3.62815,1.1164,1.49125,3.62787
1.11803,1.49478,3.62773,1.11766,1.49084,3.62745
1.11929,1.49436,3.62731,1.11891,1.49042,3.62703
1.12055,1.49393,3.62689,1.12017,1.48999,3.62661
1.1218,1.49349,3.62647,1.12142,1.48955,3.62619
1.12305,1.49304,3.62606,1.12267,1.4891,3.62578
1.1243,1.49258,3.62564,1.12392,1.48864,3.62536
1.12555,1.49212,3.62522,1.12517,1.48817,3.62494
1.1268,1.49164,3.62481,1.12641,1.48769,3.62453
1.12804,1.49115,3.62439,1.12766,1.48721,3.62411
1.12929,1.49066,3.62398,1.1289,1.48671,3.6237
1.13053,1.49015,3.62356,1.13014,1.48621,3.62329
1.13177,1.48964,3.62315,1.13138,1.48569,3.62287
1.13301,1.48912,3.62274,1.13261,1.48517,3.62246
1.13424,1.48858,3.62233,1.13385,1.48463,3.62205
1.13548,1.48804,3.62191,1.13508,1.48409,3.62164
1.13671,1.48749,3.6215,1.13631,1.48354,3.62123
1.13794,1.48693,3.62109,1.13754,1.48298,3.62082
1.13917,1.48636,3.62068,1.13877,1.48241,3.62041
1.1404,1.48578,3.62027,1.14,1.48183,3.62
1.14162,1.48519,3.61987,1.14122,1.48124,3.61959
1.14284,1.48459,3.61946,1.14244,1.48064,3.61919
1.14407,1.48398,3.61905,1.14366,1.48003,3.61878
1.14529,1.48336,3.61864,1.14488,1.47941,3.61837
1.1465,1.48274,3.61824,1.1461,1.47878,3.61797
1.14772,1.4821,3.61783,1.14731,1.47815,3.61756
1.14894,1.48146,3.61743,1.14853,1.4775,3.61716
1.15015,1.4808,3.61702,1.14974,1.47685,3.61675
1.15136,1.48014,3.61662,1.15095,1.47618,3.61635
1.15257,1.47946,3.61622,1.15216,1.47551,3.61595
1.15378,1.47878,3.61581,1.15336,1.47483,3.61555
1.15498,1.47809,3.61541,1.15457,1.47413,3.61514
1.15618,1.47739,3.61501,1.15577,1.47343,3.61474
1.15739,1.47668,3.61461,1.15697,1.47272,3.61434
1.15859,1.47596,3.61421,1.15817,1.472,3.61394
1.15978,1.47523,3.61381,1.15937,1.47127,3.61354
1.16098,1.47449,3.61341,1.16056,1.47053,3.61315
1.16218,1.47374,3.61301,1.16175,1.46978,3.61275
1.16337,1.47298,3.61262,1.16295,1.46903,3.61235
1.16456,1.47221,3.61222,1.16414,1.46826,3.61195
1.16575,1.47144,3.61182,1.16532,1.46748,3.61156
1.16694,1.47065,3.61143,1.16651,1.4667,3.61116
1.16812,1.46986,3.61103,1.16769,1.4659,3.61077
1.1693,1.46905,3.61064,1.16888,1.4651,3.61037
1.17049,1.46824,3.61024,1.17006,1.46429,3.60998
1.17167,1.46742,3.60985,1.17123,1.46346,3.60959
1.17284,1.46659,3.60946,1.17241,1.46263,3.6092
1.17402,1.46575,3.60907,1.17359,1.46179,3.6088
1.17519,1.4649,3.60867,1.17476,1.46094,3.60841
1.17637,1.46404,3.60828,1.17593,1.46008,3.60802
1.17754,1.46317,3.60789,1.1771,1.45921,3.60763
1.1787,1.46229,3.6075,1.17827,1.45833,3.60724
1.17987,1.4614,3.60711,1.17943,1.45745,3.60686
1.18104,1.46051,3.60673,1.1806,1.45655,3.60647
1.1822,1.4596,3.60634,1.18176,1.45565,3.60608
1.18336,1.45868,3.60595,1.18292,1.45473,3.60569
1.18452,1.45776,3.60556,1.18408,1.45381,3.60531
1.18568,1.45683,3.60518,1.18523,1.45287,3.60492
1.18683,1.45588,3.60479,1.18639,1.45193,3.60454
1.18799,1.45493,3.60441,1.18754,1.45098,3.60415
1.18914,1.45397,3.60402,1.18869,1.45002,3.60377
1.19029,1.453,3.60364,1.18984,1.44905,3.60339
1.19144,1.45202,3.60326,1.19099,1.44807,3.603
1.19258,1.45103,3.60288,1.19213,1.44708,3.60262
1.19373,1.45004,3.6025,1.19327,1.44609,3.60224
1.19487,1.44903,3.60211,1.19441,1.44508,3.60186
1.19601,1.44801,3.60173,1.19555,1.44407,3.60148
1.19715,1.44699,3.60135,1.19669,1.44304,3.6011
1.19828,1.44595,3.60098,1.19783,1.44201,3.60072
1.19942,1.44491,3.6006,1.19896,1.44097,3.60035
1.20055,1.44386,3.60022,1.20009,1.43991,3.59997
1.20168,1.4428,3.59984,1.20122,1.43885,3.59959
1.20281,1.44173,3.59947,1.20235,1.43778,3.59922
1.20394,1.44065,3.59909,1.20348,1.4367,3.59884
1.20506,1.43956,3.59872,1.2046,1.43562,3.59847
1.20619,1.43846,3.59834,1.20572,1.43452,3.59809
1.20731,1.43735,3.59797,1.20684,1.43341,3.59772
1.20843,1.43624,3.59759,1.20796,1.4323,3.59735
1.20955,1.43511,3.59722,1.20908,1.43117,3.59697
1.21066,1.43398,3.59685,1.21019,1.43004,3.5966
1.21178,1.43283,3.59648,1.21131,1.4289,3.59623
1.21289,1.43168,3.59611,1.21242,1.42775,3.59586
1.214,1.43052,3.59574,1.21353,1.42658,3.59549
1.21511,1.42935,3.59537,1.21463,1.42542,3.59512
1.21621,1.42817,3.595,1.21574,1.42424,3.59475
1.21732,1.42698,3.59463,1.21684,1.42305,3.59439
1.21842,1.42578,3.59426,1.21794,1.42185,3.59402
1.21952,1.42458,3.5939,1.21904,1.42065,3.59365
1.22062,1.42336,3.59353,1.22014,1.41943,3.59329
1.22172,1.42214,3.59316,1.22123,1.41821,3.59292
1.22281,1.4209,3.5928,1.22233,1.41698,3.59256
1.2239,1.41966,3.59244,1.22342,1.41574,3.59219
1.22499,1.41841,3.59207,1.22451,1.41449,3.59183
1.22608,1.41715,3.59171,1.2256,1.41323,3.59147
1.22717,1.41588,3.59135,1.22668,1.41196,3.59111
1.22825,1.4146,3.59098,1.22777,1.41068,3.59074
1.22934,1.41332,3.59062,1.22885,1.4094,3.59038
1.23042,1.41202,3.59026,1.22993,1.4081,3.59002
1.2315,1.41071,3.5899,1.23101,1.4068,3.58966
1.23257,1.4094,3.58954,1.23208,1.40548,3.58931
1.23365,1.40808,3.58919,1.23316,1.40416,3.58895
1.23472,1.40675,3.58883,1.23423,1.40283,3.58859
1.23579,1.40541,3.58847,1.2353,1.40149,3.58823
1.23686,1.40406,3.58811,1.23637,1.40015,3.58788
1.23793,1.4027,3.58776,1.23743,1.39879,3.58752
1.239,1.40133,3.5874,1.2385,1.39742,3.58717
1.24006,1.39995,3.58705,1.23956,1.39605,3.58681
1.24112,1.39857,3.58669,1.24062,1.39466,3.58646
1.24218,1.39718,3.58634,1.24168,1.39327,3.58611
1.24324,1.39577,3.58599,1.24274,1.39187,3.58575
1.2443,1.39436,3.58564,1.24379,1.39046,3.5854
1.24535,1.39294,3.58529,1.24484,1.38904,3.58505
1.2464,1.39151,3.58493,1.24589,1.38762,3.5847
1.24745,1.39008,3.58458,1.24694,1.38618,3.58435
1.2485,1.38863,3.58424,1.24799,1.38473,3.584
1.24954,1.38717,3.58389,1.24903,1.38328,3.58366
1.25059,1.38571,3.58354,1.25008,1.38182,3.58331
1.25163,1.38424,3.58319,1.25112,1.38035,3.58296
1.25267,1.38276,3.58284,1.25216,1.37887,3.58261
1.25371,1.38127,3.5825,1.25319,1.37738,3.58227
1.25474,1.37977,3.58215,1.25423,1.37588,3.58192
1.25578,1.37826,3.58181,1.25526,1.37438,3.58158
1.25681,1.37674,3.58146,1.25629,1.37286,3.58124
1.25784,1.37522,3.58112,1.25732,1.37134,3.58089
1.25887,1.37368,3.58078,1.25835,1.36981,3.58055
1.25989,1.37214,3.58044,1.25937,1.36827,3.58021
1.26092,1.37059,3.5801,1.2604,1.36672,3.57987
1.26194,1.36903,3.57975,1.26142,1.36516,3.57953
1.26296,1.36746,3.57941,1.26244,1.36359,3.57919
1.26398,1.36589,3.57908,1.26345,1.36202,3.57885
1.26499,1.3643,3.57874,1.26447,1.36043,3.57851
1.26601,1.36271,3.5784,1.26548,1.35884,3.57817
1.26702,1.3611,3.57806,1.26649,1.35724,3.57784
1.26803,1.35949,3.57772,1.2675,1.35563,3.5775
1.26904,1.35787,3.57739,1.26851,1.35401,3.57716
1.27004,1.35624,3.57705,1.26951,1.35239,3.57683
1.27105,1.35461,3.57672,1.27052,1.35075,3.57649
1.27205,1.35296,3.57638,1.27152,1.34911,3.57616
1.27305,1.35131,3.57605,1.27252,1.34746,3.57583
1.27405,1.34964,3.57572,1.27351,1.3458,3.5755
1.27504,1.34797,3.57539,1.27451,1.34413,3.57516
1.27604,1.34629,3.57505,1.2755,1.34245,3.57483
1.27703,1.3446,3.57472,1.27649,1.34076,3.5745
1.27802,1.34291,3.57439,1.27748,1.33907,3.57417
1.27901,1.3412,3.57406,1.27847,1.33736,3.57384
1.27999,1.33949,3.57374,1.27945,1.33565,3.57352
1.28098,1.33776,3.57341,1.28044,1.33393,3.57319
1.28196,1.33603,3.57308,1.28142,1.3322,3.57286
1.28294,1.33429,3.57275,1.28239,1.33047,3.57254
1.28392,1.33255,3.57243,1.28337,1.32872,3.57221
1.28489,1.33079,3.5721,1.28435,1.32697,3.57188
1.28587,1.32903,3.57178,1.28532,1.32521,3.57156
1.28684,1.32725,3.57145,1.28629,1.32344,3.57124
1.28781,1.32547,3.57113,1.28726,1.32166,3.57091
1.28878,1.32368,3.57081,1.28823,1.31987,3.57059
1.28974,1.32189,3.57049,1.28919,1.31808,3.57027
1.29071,1.32008,3.57016,1.29015,1.31627,3.56995
1.29167,1.31826,3.56984,1.29111,1.31446,3.56963
1.29263,1.31644,3.56952,1.29207,1.31264,3.56931
1.29358,1.31461,3.5692,1.29303,1.31081,3.56899
1.29454,1.31277,3.56889,1.29398,1.30897,3.56867
1.29549,1.31092,3.56857,1.29493,1.30713,3.56836
1.29645,1.30907,3.56825,1.29589,1.30528,3.56804
1.29739,1.3072,3.56793,1.29683,1.30341,3.56772
1.29834,1.30533,3.56762,1.29778,1.30154,3.56741
1.29929,1.30345,3.5673,1.29872,1.29967,3.56709
1.30023,1.30156,3.56699,1.29967,1.29778,3.56678
1.30117,1.29966,3.56668,1.30061,1.29589,3.56646
1.30211,1.29776,3.56636,1.30154,1.29398,3.56615
1.30305,1.29584,3.56605,1.30248,1.29207,3.56584
1.30398,1.29392,3.56574,1.30341,1.29015,3.56553
1.30492,1.29199,3.56543,1.30435,1.28823,3.56522
1.30585,1.29005,3.56512,1.30528,1.28629,3.56491
1.30677,1.28811,3.56481,1.3062,1.28435,3.5646
1.3077,1.28615,3.5645,1.30713,1.28239,3.56429
1.30863,1.28419,3.56419,1.30805,1.28044,3.56398
1.30955,1.28222,3.56388,1.30897,1.27847,3.56368
1.31047,1.28024,3.56358,1.30989,1.27649,3.56337
1.31139,1.27825,3.56327,1.31081,1.27451,3.56306
1.3123,1.27626,3.56296,1.31173,1.27252,3.56276
1.31322,1.27426,3.56266,1.31264,1.27052,3.56245
1.31413,1.27225,3.56236,1.31355,1.26851,3.56215
1.31504,1.27023,3.56205,1.31446,1.26649,3.56185
1.31595,1.2682,3.56175,1.31537,1.26447,3.56154
1.31685,1.26616,3.56145,1.31627,1.26244,3.56124
1.31776,1.26412,3.56115,1.31717,1.2604,3.56094
1.31866,1.26207,3.56085,1.31808,1.25835,3.56064
1.31956,1.26001,3.56055,1.31897,1.25629,3.56034
1.32046,1.25794,3.56025,1.31987,1.25423,3.56004
1.32135,1.25587,3.55995,1.32077,1.25216,3.55974
1.32225,1.25379,3.55965,1.32166,1.25008,3.55945
1.32314,1.2517,3.55935,1.32255,1.24799,3.55915
1.32403,1.2496,3.55906,1.32344,1.24589,3.55885
1.32491,1.24749,3.55876,1.32432,1.24379,3.55856
1.3258,1.24538,3.55847,1.32521,1.24168,3.55826
1.32668,1.24325,3.55817,1.32609,1.23956,3.55797
1.32756,1.24112,3.55788,1.32697,1.23743,3.55768
1.32844,1.23898,3.55758,1.32785,1.2353,3.55738
1.32932,1.23684,3.55729,1.32872,1.23316,3.55709
1.33019,1.23469,3.557,1.3296,1.23101,3.5568
1.33107,1.23252,3.55671,1.33047,1.22885,3.55651
1.33194,1.23035,3.55642,1.33134,1.22668,3.55622
1.33281,1.22818,3.55613,1.3322,1.22451,3.55593
1.33367,1.22599,3.55584,1.33307,1.22233,3.55564
1.33454,1.2238,3.55555,1.33393,1.22014,3.55536
1.3354,1.2216,3.55527,1.33479,1.21794,3.55507
1.33626,1.21939,3.55498,1.33565,1.21574,3.55478
1.33712,1.21718,3.55469,1.33651,1.21353,3.5545
1.33797,1.21495,3.55441,1.33736,1.21131,3.55421
1.33882,1.21272,3.55412,1.33822,1.20908,3.55393
1.33968,1.21048,3.55384,1.33907,1.20684,3.55364
1.34053,1.20824,3.55356,1.33992,1.2046,3.55336
1.34137,1.20598,3.55327,1.34076,1.20235,3.55308
1.34222,1.20372,3.55299,1.34161,1.20009,3.5528
1.34306,1.20145,3.55271,1.34245,1.19783,3.55252
1.3439,1.19918,3.55243,1.34329,1.19555,3.55224
1.34474,1.19689,3.55215,1.34413,1.19327,3.55196
1.34558,1.1946,3.55187,1.34496,1.19099,3.55168
1.34641,1.1923,3.55159,1.3458,1.18869,3.5514
1.34724,1.18999,3.55132,1.34663,1.18639,3.55112
1.34807,1.18768,3.55104,1.34746,1.18408,3.55085
1.3489,1.18536,3.55076,1.34828,1.18176,3.55057
1.34973,1.18303,3.55049,1.34911,1.17943,3.5503
1.35055,1.18069,3.55021,1.34993,1.1771,3.55002
1.35137,1.17835,3.54994,1.35075,1.17476,3.54975
1.35219,1.17599,3.54967,1.35157,1.17241,3.54948
1.35301,1.17364,3.54939,1.35239,1.17006,3.5492
1.35383,1.17127,3.54912,1.3532,1.16769,3.54893
1.35464,1.16889,3.54885,1.35401,1.16532,3.54866
1.35545,1.16651,3.54858,1.35482,1.16295,3.54839
1.35626,1.16412,3.54831,1.35563,1.16056,3.54812
1.35707,1.16173,3.54804,1.35644,1.15817,3.54785
1.35787,1.15932,3.54777,1.35724,1.15577,3.54759
1.35867,1.15691,3.54751,1.35804,1.15336,3.54732
1.35947,1.1545,3.54724,1.35884,1.15095,3.54705
1.36027,1.15207,3.54697,1.35964,1.14853,3.54679
1.36107,1.14964,3.54671,1.36043,1.1461,3.54652
1.36186,1.1472,3.54644,1.36123,1.14366,3.54626
1.36265,1.14475,3.54618,1.36202,1.14122,3.54599
1.36344,1.1423,3.54592,1.36281,1.13877,3.54573
1.36423,1.13983,3.54565,1.36359,1.13631,3.54547
1.36502,1.13737,3.54539,1.36438,1.13385,3.54521
1.3658,1.13489,3.54513,1.36516,1.13138,3.54495
1.36658,1.13241,3.54487,1.36594,1.1289,3.54469
1.36736,1.12992,3.54461,1.36672,1.12641,3.54443
1.36813,1.12742,3.54435,1.36749,1.12392,3.54417
1.36891,1.12491,3.54409,1.36827,1.12142,3.54391
1.36968,1.1224,3.54384,1.36904,1.11891,3.54365
1.37045,1.11988,3.54358,1.36981,1.1164,3.5434
1.37122,1.11736,3.54332,1.37057,1.11388,3.54314
1.37199,1.11482,3.54307,1.37134,1.11135,3.54289
1.37275,1.11228,3.54281,1.3721,1.10881,3.54263
1.37351,1.10974,3.54256,1.37286,1.10627,3.54238
1.37427,1.10718,3.54231,1.37362,1.10372,3.54213
1.37503,1.10462,3.54205,1.37438,1.10116,3.54187
1.37578,1.10205,3.5418,1.37513,1.0986,3.54162
1.37653,1.09948,3.54155,1.37588,1.09603,3.54137
1.37729,1.0969,3.5413,1.37663,1.09345,3.54112
1.37803,1.09431,3.54105,1.37738,1.09087,3.54087
1.37878,1.09171,3.5408,1.37812,1.08828,3.54063
1.37952,1.08911,3.54055,1.37887,1.08568,3.54038
1.38027,1.0865,3.54031,1.37961,1.08308,3.54013
1.38101,1.08389,3.54006,1.38035,1.08046,3.53988
1.38174,1.08126,3.53981,1.38108,1.07785,3.53964
1.38248,1.07863,3.53957,1.38182,1.07522,3.53939
1.38321,1.076,3.53933,1.38255,1.07259,3.53915
1.38394,1.07335,3.53908,1.38328,1.06995,3.53891
1.38467,1.0707,3.53884,1.38401,1.0673,3.53866
1.3854,1.06804,3.5386,1.38473,1.06465,3.53842
1.38612,1.06538,3.53835,1.38546,1.06199,3.53818
1.38685,1.06271,3.53811,1.38618,1.05933,3.53794
1.38757,1.06003,3.53787,1.3869,1.05665,3.5377
1.38828,1.05735,3.53763,1.38762,1.05397,3.53746
1.389,1.05466,3.5374,1.38833,1.05129,3.53722
1.38971,1.05196,3.53716,1.38904,1.0486,3.53699
1.39042,1.04926,3.53692,1.38975,1.0459,3.53675
1.39113,1.04655,3.53668,1.39046,1.04319,3.53651
1.39184,1.04383,3.53645,1.39117,1.04048,3.53628
1.39254,1.0411,3.53621,1.39187,1.03776,3.53604
1.39325,1.03837,3.53598,1.39257,1.03504,3.53581
1.39395,1.03564,3.53575,1.39327,1.0323,3.53558
1.39465,1.03289,3.53551,1.39397,1.02957,3.53534
1.39534,1.03014,3.53528,1.39466,1.02682,3.53511
1.39604,1.02739,3.53505,1.39536,1.02407,3.53488
1.39673,1.02462,3.53482,1.39605,1.02131,3.53465
1.39742,1.02185,3.53459,1.39674,1.01855,3.53442
1.3981,1.01908,3.53436,1.39742,1.01578,3.53419
1.39879,1.0163,3.53413,1.39811,1.013,3.53396
1.39947,1.01351,3.5339,1.39879,1.01022,3.53374
1.40015,1.01071,3.53368,1.39947,1.00743,3.53351
1.40083,1.00791,3.53345,1.40015,1.00463,3.53328
1.40151,1.0051,3.53323,1.40082,1.00183,3.53306
1.40218,1.00229,3.533,1.40149,0.999018,3.53284
1.40285,0.999468,3.53278,1.40216,0.996203,3.53261
1.40352,0.996641,3.53255,1.40283,0.993381,3.53239
1.40419,0.993808,3.53233,1.4035,0.990553,3.53217
1.40485,0.990969,3.53211,1.40416,0.987719,3.53195
1.40552,0.988123,3.53189,1.40482,0.984879,3.53173
1.40618,0.985271,3.53167,1.40548,0.982032,3.53151
1.40683,0.982413,3.53145,1.40614,0.979179,3.53129
1.40749,0.979548,3.53123,1.4068,0.97632,3.53107
1.40814,0.976678,3.53101,1.40745,0.973455,3.53085
1.4088,0.973801,3.5308,1.4081,0.970584,3.53063
1.40944,0.970918,3.53058,1.40875,0.967707,3.53042
1.41009,0.968029,3.53036,1.4094,0.964823,3.5302
1.41074,0.965134,3.53015,1.41004,0.961933,3.52999
1.41138,0.962232,3.52993,1.41068,0.959038,3.52977
1.41202,0.959325,3.52972,1.41132,0.956136,3.52956
1.41266,0.956412,3.52951,1.41196,0.953228,3.52935
1.41329,0.953492,3.5293,1.41259,0.950314,3.52914
1.41393,0.950567,3.52908,1.41323,0.947395,3.52892
1.41456,0.947635,3.52887,1.41386,0.944469,3.52871
1.41519,0.944698,3.52866,1.41449,0.941537,3.5285
1.41582,0.941754,3.52846,1.41511,0.938599,3.5283
1.41644,0.938805,3.52825,1.41574,0.935656,3.52809
1.41706,0.93585,3.52804,1.41636,0.932706,3.52788
1.41768,0.932889,3.52783,1.41698,0.929751,3.52767
1.4183,0.929921,3.52763,1.41759,0.926789,3.52747
1.41892,0.926948,3.52742,1.41821,0.923822,3.52726
1.41953,0.92397,3.52722,1.41882,0.920849,3.52706
1.42014,0.920985,3.52701,1.41943,0.91787,3.52686
1.42075,0.917995,3.52681,1.42004,0.914886,3.52665
1.42136,0.914998,3.52661,1.42065,0.911895,3.52645
1.42196,0.911996,3.52641,1.42125,0.908899,3.52625
1.42257,0.908988,3.5262,1.42185,0.905897,3.52605
1.42317,0.905975,3.526,1.42245,0.90289,3.52585
1.42376,0.902956,3.52581,1.42305,0.899876,3.52565
1.42436,0.899931,3.52561,1.42364,0.896857,3.52545
1.42495,0.8969,3.52541,1.42424,0.893833,3.52525
1.42555,0.893864,3.52521,1.42483,0.890802,3.52506
1.42613,0.890822,3.52502,1.42542,0.887767,3.52486
1.42672,0.887774,3.52482,1.426,0.884725,3.52467
1.42731,0.884721,3.52462,1.42658,0.881678,3.52447
1.42789,0.881662,3.52443,1.42717,0.878625,3.52428
1.42847,0.878598,3.52424,1.42775,0.875567,3.52408
1.42905,0.875528,3.52404,1.42832,0.872503,3.52389
1.42962,0.872452,3.52385,1.4289,0.869434,3.5237
1.43019,0.869371,3.52366,1.42947,0.866359,3.52351
1.43076,0.866285,3.52347,1.43004,0.863279,3.52332
1.43133,0.863193,3.52328,1.43061,0.860193,3.52313
1.4319,0.860096,3.52309,1.43117,0.857102,3.52294
1.43246,0.856993,3.5229,1.43174,0.854005,3.52275
1.43303,0.853885,3.52272,1.4323,0.850903,3.52257
1.43359,0.850771,3.52253,1.43286,0.847796,3.52238
1.43414,0.847652,3.52235,1.43341,0.844683,3.5222
1.4347,0.844528,3.52216,1.43397,0.841565,3.52201
1.43525,0.841398,3.52198,1.43452,0.838442,3.52183
1.4358,0.838263,3.52179,1.43507,0.835313,3.52164
1.43635,0.835123,3.52161,1.43562,0.83218,3.52146
1.4369,0.831977,3.52143,1.43616,0.82904,3.52128
1.43744,0.828827,3.52125,1.4367,0.825896,3.5211
1.43798,0.82567,3.52107,1.43724,0.822746,3.52092
1.43852,0.822509,3.52089,1.43778,0.819592,3.52074
1.43906,0.819343,3.52071,1.43832,0.816432,3.52056
1.43959,0.816171,3.52053,1.43885,0.813266,3.52038
1.44012,0.812994,3.52035,1.43938,0.810096,3.52021
1.44065,0.809812,3.52017,1.43991,0.806921,3.52003
1.44118,0.806625,3.52,1.44044,0.80374,3.51985
1.44171,0.803433,3.51982,1.44097,0.800555,3.51968
1.44223,0.800236,3.51965,1.44149,0.797364,3.5195
1.44275,0.797034,3.51947,1.44201,0.794168,3.51933
1.44327,0.793827,3.5193,1.44253,0.790968,3.51916
1.44379,0.790614,3.51913,1.44304,0.787762,3.51899
1.4443,0.787397,3.51896,1.44355,0.784551,3.51882
1.44481,0.784175,3.51879,1.44407,0.781336,3.51864
1.44532,0.780948,3.51862,1.44457,0.778115,3.51848
1.44583,0.777715,3.51845,1.44508,0.77489,3.51831
1.44634,0.774478,3.51828,1.44559,0.771659,3.51814
1.44684,0.771236,3.51811,1.44609,0.768424,3.51797
1.44734,0.76799,3.51795,1.44659,0.765184,3.5178
1.44784,0.764738,3.51778,1.44708,0.761939,3.51764
1.44833,0.761481,3.51761,1.44758,0.758689,3.51747
1.44883,0.75822,3.51745,1.44807,0.755435,3.51731
1.44932,0.754954,3.51729,1.44856,0.752176,3.51715
1.44981,0.751683,3.51712,1.44905,0.748911,3.51698
1.45029,0.748408,3.51696,1.44954,0.745643,3.51682
1.45078,0.745127,3.5168,1.45002,0.742369,3.51666
1.45126,0.741842,3.51664,1.4505,0.739091,3.5165
1.45174,0.738552,3.51648,1.45098,0.735808,3.51634
1.45222,0.735258,3.51632,1.45146,0.732521,3.51618
1.45269,0.731959,3.51616,1.45193,0.729229,3.51602
1.45317,0.728655,3.516,1.4524,0.725932,3.51587
1.45364,0.725347,3.51585,1.45287,0.722631,3.51571
1.4541,0.722034,3.51569,1.45334,0.719325,3.51555
1.45457,0.718717,3.51553,1.45381,0.716014,3.5154
1.45503,0.715395,3.51538,1.45427,0.712699,3.51524
1.4555,0.712068,3.51523,1.45473,0.70938,3.51509
1.45596,0.708737,3.51507,1.45519,0.706056,3.51494
1.45641,0.705402,3.51492,1.45565,0.702728,3.51478
1.45687,0.702062,3.51477,1.4561,0.699395,3.51463
1.45732,0.698718,3.51462,1.45655,0.696057,3.51448
1.45777,0.695369,3.51447,1.457,0.692716,3.51433
1.45822,0.692016,3.51432,1.45745,0.68937,3.51418
1.45866,0.688658,3.51417,1.45789,0.686019,3.51404
1.45911,0.685297,3.51402,1.45833,0.682665,3.51389
1.45955,0.68193,3.51388,1.45877,0.679306,3.51374
1.45999,0.67856,3.51373,1.45921,0.675942,3.5136
1.46042,0.675185,3.51358,1.45965,0.672575,3.51345
1.46086,0.671806,3.51344,1.46008,0.669203,3.51331
1.46129,0.668423,3.51329,1.46051,0.665827,3.51316
1.46172,0.665035,3.51315,1.46094,0.662447,3.51302
1.46214,0.661644,3.51301,1.46137,0.659062,3.51288
1.46257,0.658248,3.51287,1.46179,0.655674,3.51274
1.46299,0.654848,3.51273,1.46221,0.652281,3.5126
1.46341,0.651443,3.51259,1.46263,0.648884,3.51246
1.46383,0.648035,3.51245,1.46305,0.645483,3.51232
1.46424,0.644623,3.51231,1.46346,0.642078,3.51218
1.46466,0.641206,3.51217,1.46388,0.638669,3.51204
1.46507,0.637786,3.51203,1.46429,0.635256,3.5119
1.46548,0.634361,3.5119,1.46469,0.631839,3.51177
1.46588,0.630933,3.51176,1.4651,0.628418,3.51163
1.46629,0.6275,3.51163,1.4655,0.624992,3.5115
1.46669,0.624064,3.51149,1.4659,0.621563,3.51137
1.46709,0.620623,3.51136,1.4663,0.61813,3.51123
1.46748,0.617179,3.51123,1.4667,0.614694,3.5111
1.46788,0.613731,3.5111,1.46709,0.611253,3.51097
1.46827,0.610279,3.51097,1.46748,0.607808,3.51084
1.46866,0.606823,3.51084,1.46787,0.60436,3.51071
1.46905,0.603363,3.51071,1.46826,0.600907,3.51058
1.46943,0.599899,3.51058,1.46864,0.597451,3.51045
1.46982,0.596432,3.51045,1.46903,0.593991,3.51032
1.4702,0.59296,3.51032,1.4694,0.590528,3.5102
1.47057,0.589486,3.5102,1.46978,0.587061,3.51007
1.47095,0.586007,3.51007,1.47016,0.583589,3.50995
1.47132,0.582525,3.50995,1.47053,0.580115,3.50982
1.4717,0.579038,3.50982,1.4709,0.576636,3.5097
1.47206,0.575549,3.5097,1.47127,0.573154,3.50958
1.47243,0.572055,3.50958,1.47164,0.569669,3.50945
1.4728,0.568559,3.50946,1.472,0.566179,3.50933
1.47316,0.565058,3.50934,1.47236,0.562687,3.50921
1.47352,0.561554,3.50922,1.47272,0.55919,3.50909
1.47388,0.558046,3.5091,1.47308,0.55569,3.50897
1.47423,0.554535,3.50898,1.47343,0.552187,3.50886
1.47458,0.55102,3.50886,1.47378,0.54868,3.50874
1.47493,0.547502,3.50874,1.47413,0.54517,3.50862
1.47528,0.543981,3.50863,1.47448,0.541656,3.50851
1.47563,0.540456,3.50851,1.47483,0.538138,3.50839
1.47597,0.536927,3.5084,1.47517,0.534618,3.50828
1.47631,0.533395,3.50828,1.47551,0.531094,3.50816
1.47665,0.52986,3.50817,1.47585,0.527566,3.50805
1.47699,0.526321,3.50806,1.47618,0.524036,3.50794
1.47732,0.52278,3.50795,1.47652,0.520502,3.50783
1.47765,0.519234,3.50784,1.47685,0.516964,3.50772
1.47798,0.515686,3.50773,1.47718,0.513424,3.50761
1.47831,0.512134,3.50762,1.4775,0.50988,3.5075
1.47863,0.508579,3.50751,1.47783,0.506333,3.50739
1.47896,0.505021,3.5074,1.47815,0.502783,3.50728
1.47928,0.50146,3.5073,1.47847,0.499229,3.50718
1.47959,0.497895,3.50719,1.47878,0.495673,3.50707
1.47991,0.494327,3.50708,1.4791,0.492113,3.50697
1.48022,0.490757,3.50698,1.47941,0.48855,3.50686
1.48053,0.487183,3.50688,1.47972,0.484984,3.50676
1.48084,0.483606,3.50677,1.48003,0.481415,3.50666
1.48115,0.480026,3.50667,1.48033,0.477843,3.50656
1.48145,0.476442,3.50657,1.48064,0.474268,3.50645
1.48175,0.472856,3.50647,1.48094,0.47069,3.50635
1.48205,0.469267,3.50637,1.48124,0.467109,3.50625
1.48235,0.465675,3.50627,1.48153,0.463525,3.50616
1.48264,0.46208,3.50617,1.48183,0.459939,3.50606
1.48294,0.458482,3.50608,1.48212,0.456349,3.50596
1.48323,0.454882,3.50598,1.48241,0.452756,3.50586
1.48351,0.451278,3.50588,1.48269,0.449161,3.50577
1.4838,0.447671,3.50579,1.48298,0.445562,3.50567
1.48408,0.444062,3.50569,1.48326,0.441961,3.50558
1.48436,0.44045,3.5056,1.48354,0.438357,3.50549
1.48464,0.436835,3.50551,1.48382,0.434751,3.50539
