x,y,z,gx,gy,gz,motor0,motor1,motor2,motor3
0.0125886,-0.00960578,3.97745,0,0,5,0,0,0,0
0.013095,-0.00876728,4.01298,0,0,5,0,0,0,0
0.013095,-0.00876728,4.01298,0,0,5,0,0,0,0
0.0134292,-0.00819813,4.03517,0,0,5,0,0,0,0
0.0134292,-0.00819813,4.03517,0,0,5,0,0,0,0
0.0134292,-0.00819813,4.03517,0,0,5,0,0,0,0
0.0138696,-0.00728358,4.06674,0,0,5,0,0,0,0
0.0138696,-0.00728358,4.06674,0,0,5,0,0,0,0
0.0138696,-0.00728358,4.06674,0,0,5,0,0,0,0
0.0142034,-0.00632813,4.09611,0,0,5,0,0,0,0
0.0142034,-0.00632813,4.09611,0,0,5,0,0,0,0
0.0143817,-0.00570211,4.11433,0,0,5,0,0,0,0
0.0143817,-0.00570211,4.11433,0,0,5,0,0,0,0
0.0143817,-0.00570211,4.11433,0,0,5,0,0,0,0
0.014542,-0.00506057,4.13187,0,0,5,0,0,0,0
0.014542,-0.00506057,4.13187,0,0,5,0,0,0,0
0.0147704,-0.00404531,4.15633,0,0,5,0,0,0,0
0.0147704,-0.00404531,4.15633,0,0,5,0,0,0,0
0.0147704,-0.00404531,4.15633,0,0,5,0,0,0,0
0.0149908,-0.00294162,4.17901,0,0,5,0,0,0,0
0.0149908,-0.00294162,4.17901,0,0,5,0,0,0,0
0.0151035,-0.00215453,4.19328,0,0,5,0,0,0,0
0.0151035,-0.00215453,4.19328,0,0,5,0,0,0,0
0.0151035,-0.00215453,4.19328,0,0,5,0,0,0,0
0.0151618,-0.00133857,4.20685,0,0,5,0,0,0,0
0.0151618,-0.00133857,4.20685,0,0,5,0,0,0,0
0.0151618,-0.00133857,4.20685,0,0,5,0,0,0,0
0.0151336,-9.16238e-05,4.22597,0,0,5,0,0,0,0
0.0151336,-9.16238e-05,4.22597,0,0,5,0,0,0,0
0.0151336,-9.16238e-05,4.22597,0,0,5,0,0,0,0
0.014967,0.00172803,4.25148,0,0,5,0,0,0,0
0.014967,0.00172803,4.25148,0,0,5,0,0,0,0
0.0148763,0.00294396,4.26754,0,0,5,0,0,0,0
0.0148763,0.00294396,4.26754,0,0,5,0,0,0,0
0.0148171,0.00376349,4.27755,0,0,5,0,0,0,0
0.0148171,0.00376349,4.27755,0,0,5,0,0,0,0
0.0148171,0.00376349,4.27755,0,0,5,0,0,0,0
0.0146623,0.00501779,4.29168,0,0,5,0,0,0,0
0.0146623,0.00501779,4.29168,0,0,5,0,0,0,0
0.0146623,0.00501779,4.29168,0,0,5,0,0,0,0
0.0144884,0.00587748,4.30063,0,0,5,0,0,0,0
0.0144884,0.00587748,4.30063,0,0,5,0,0,0,0
0.0140838,0.00714984,4.31312,0,0,5,0,0,0,0
0.0140838,0.00714984,4.31312,0,0,5,0,0,0,0
0.0140838,0.00714984,4.31312,0,0,5,0,0,0,0
0.0135768,0.00834283,4.32474,0,0,5,0,0,0,0
0.0135768,0.00834283,4.32474,0,0,5,0,0,0,0
0.0135768,0.00834283,4.32474,0,0,5,0,0,0,0
0.0131882,0.0090131,4.33138,0,0,5,0,0,0,0
0.0131882,0.0090131,4.33138,0,0,5,0,0,0,0
0.0126105,0.00992227,4.3405,0,0,5,0,0,0,0
0.0126105,0.00992227,4.3405,0,0,5,0,0,0,0
0.0126105,0.00992227,4.3405,0,0,5,0,0,0,0
0.0122538,0.0105333,4.34656,0,0,5,0,0,0,0
0.0122538,0.0105333,4.34656,0,0,5,0,0,0,0
0.0122538,0.0105333,4.34656,0,0,5,0,0,0,0
0.0119061,0.0111687,4.35268,0,0,5,0,0,0,0
0.0119061,0.0111687,4.35268,0,0,5,0,0,0,0
0.0112763,0.0121334,4.36154,0,0,5,0,0,0,0
0.0112763,0.0121334,4.36154,0,0,5,0,0,0,0
0.0112763,0.0121334,4.36154,0,0,5,0,0,0,0
