x,y,z,gx,gy,gz,motor0,motor1,motor2,motor3
0.328777,1.0669,2.35257,0.47963,0.908899,2.65988,0,0,0,0
0.328777,1.0669,2.35257,0.481415,0.911895,2.66047,0,0,0,0
0.328777,1.0669,2.35257,0.4832,0.914886,2.66107,0,0,0,0
0.33479,1.07312,2.35463,0.484984,0.91787,2.66166,0,0,0,0
0.33479,1.07312,2.35463,0.486768,0.920849,2.66226,0,0,0,0
0.33479,1.07312,2.35463,0.48855,0.923822,2.66285,0,0,0,0
0.34086,1.07897,2.35674,0.490332,0.926789,2.66344,0,0,0,0
0.34086,1.07897,2.35674,0.492113,0.929751,2.66404,0,0,0,0
0.34086,1.07897,2.35674,0.493893,0.932706,2.66463,0,0,0,0
0.350053,1.08667,2.36001,0.495673,0.935656,2.66522,0,0,0,0
0.350053,1.08667,2.36001,0.497451,0.938599,2.66582,0,0,0,0
0.359303,1.09333,2.36331,0.499229,0.941537,2.66641,0,0,0,0
0.359303,1.09333,2.36331,0.501006,0.944469,2.667,0,0,0,0
0.359303,1.09333,2.36331,0.502783,0.947395,2.66759,0,0,0,0
0.365509,1.09724,2.36551,0.504558,0.950314,2.66819,0,0,0,0
0.365509,1.09724,2.36551,0.506333,0.953228,2.66878,0,0,0,0
0.365509,1.09724,2.36551,0.508107,0.956136,2.66937,0,0,0,0
0.37174,1.10058,2.36753,0.50988,0.959038,2.66996,0,0,0,0
0.37174,1.10058,2.36753,0.511652,0.961933,2.67055,0,0,0,0
0.381151,1.1049,2.37008,0.513424,0.964823,2.67114,0,0,0,0
0.381151,1.1049,2.37008,0.515195,0.967707,2.67173,0,0,0,0
0.381151,1.1049,2.37008,0.516964,0.970584,2.67232,0,0,0,0
0.387444,1.10724,2.37161,0.518733,0.973455,2.67291,0,0,0,0
0.387444,1.10724,2.37161,0.520502,0.97632,2.6735,0,0,0,0
0.387444,1.10724,2.37161,0.522269,0.979179,2.67409,0,0,0,0
0.396955,1.1099,2.37374,0.524036,0.982032,2.67468,0,0,0,0
0.396955,1.1099,2.37374,0.525801,0.984879,2.67527,0,0,0,0
0.396955,1.1099,2.37374,0.527566,0.987719,2.67586,0,0,0,0
0.406535,1.11164,2.37565,0.52933,0.990553,2.67644,0,0,0,0
0.406535,1.11164,2.37565,0.531094,0.993381,2.67703,0,0,0,0
0.406535,1.11164,2.37565,0.532856,0.996203,2.67762,0,0,0,0
0.412943,1.1123,2.37679,0.534618,0.999018,2.67821,0,0,0,0
0.412943,1.1123,2.37679,0.536379,1.00183,2.67879,0,0,0,0
0.412943,1.1123,2.37679,0.538138,1.00463,2.67938,0,0,0,0
0.422607,1.11257,2.3783,0.539898,1.00743,2.67997,0,0,0,0
0.422607,1.11257,2.3783,0.541656,1.01022,2.68055,0,0,0,0
0.422607,1.11257,2.3783,0.543413,1.013,2.68114,0,0,0,0
0.42908,1.11233,2.37928,0.54517,1.01578,2.68172,0,0,0,0
0.42908,1.11233,2.37928,0.546925,1.01855,2.68231,0,0,0,0
0.438815,1.11126,2.38075,0.54868,1.02131,2.68289,0,0,0,0
0.438815,1.11126,2.38075,0.550434,1.02407,2.68348,0,0,0,0
0.438815,1.11126,2.38075,0.552187,1.02682,2.68406,0,0,0,0
0.448574,1.10941,2.38228,0.553939,1.02957,2.68465,0,0,0,0
0.448574,1.10941,2.38228,0.55569,1.0323,2.68523,0,0,0,0
0.451844,1.10859,2.3828,0.557441,1.03504,2.68581,0,0,0,0
0.451844,1.10859,2.3828,0.55919,1.03776,2.6864,0,0,0,0
0.451844,1.10859,2.3828,0.560939,1.04048,2.68698,0,0,0,0
0.451844,1.10859,2.3828,0.562687,1.04319,2.68756,0,0,0,0
0.461675,1.10572,2.38434,0.564433,1.0459,2.68814,0,0,0,0
0.461675,1.10572,2.38434,0.566179,1.0486,2.68873,0,0,0,0
0.46824,1.10341,2.38538,0.567924,1.05129,2.68931,0,0,0,0
0.46824,1.10341,2.38538,0.569669,1.05397,2.68989,0,0,0,0
0.46824,1.10341,2.38538,0.571412,1.05665,2.69047,0,0,0,0
0.474821,1.10081,2.38649,0.573154,1.05933,2.69105,0,0,0,0
0.474821,1.10081,2.38649,0.574896,1.06199,2.69163,0,0,0,0
0.484737,1.09643,2.38831,0.576636,1.06465,2.69221,0,0,0,0
0.484737,1.09643,2.38831,0.578376,1.0673,2.69279,0,0,0,0
0.484737,1.09643,2.38831,0.580115,1.06995,2.69337,0,0,0,0
0.491397,1.09315,2.38959,0.581853,1.07259,2.69395,0,0,0,0
0.491397,1.09315,2.38959,0.583589,1.07522,2.69453,0,0,0,0
0.491397,1.09315,2.38959,0.585325,1.07785,2.69511,0,0,0,0
0.501395,1.08791,2.39158,0.58706,1.08046,2.69569,0,0,0,0
0.501395,1.08791,2.39158,0.588795,1.08308,2.69626,0,0,0,0
0.511435,1.08228,2.3938,0.590528,1.08568,2.69684,0,0,0,0
0.511435,1.08228,2.3938,0.59226,1.08828,2.69742,0,0,0,0
0.511435,1.08228,2.3938,0.593991,1.09087,2.698,0,0,0,0
0.518163,1.07831,2.39547,0.595722,1.09345,2.69857,0,0,0,0
0.518163,1.07831,2.39547,0.597451,1.09603,2.69915,0,0,0,0
0.528266,1.07216,2.39818,0.59918,1.0986,2.69973,0,0,0,0
0.528266,1.07216,2.39818,0.600907,1.10116,2.7003,0,0,0,0
0.528266,1.07216,2.39818,0.602634,1.10372,2.70088,0,0,0,0
0.528266,1.07216,2.39818,0.60436,1.10627,2.70145,0,0,0,0
0.535015,1.06793,2.40012,0.606084,1.10881,2.70203,0,0,0,0
0.535015,1.06793,2.40012,0.607808,1.11135,2.7026,0,0,0,0
0.541773,1.06364,2.4022,0.609531,1.11388,2.70318,0,0,0,0
0.541773,1.06364,2.4022,0.611253,1.1164,2.70375,0,0,0,0
0.541773,1.06364,2.4022,0.612974,1.11891,2.70432,0,0,0,0
0.551937,1.05708,2.40543,0.614694,1.12142,2.7049,0,0,0,0
0.551937,1.05708,2.40543,0.616412,1.12392,2.70547,0,0,0,0
0.558712,1.05268,2.40763,0.61813,1.12641,2.70604,0,0,0,0
0.558712,1.05268,2.40763,0.619847,1.1289,2.70662,0,0,0,0
0.558712,1.05268,2.40763,0.621563,1.13138,2.70719,0,0,0,0
0.568895,1.04607,2.41102,0.623278,1.13385,2.70776,0,0,0,0
0.568895,1.04607,2.41102,0.624992,1.13631,2.70833,0,0,0,0
0.568895,1.04607,2.41102,0.626705,1.13877,2.7089,0,0,0,0
0.575697,1.04168,2.41326,0.628418,1.14122,2.70947,0,0,0,0
0.575697,1.04168,2.41326,0.630129,1.14366,2.71004,0,0,0,0
0.575697,1.04168,2.41326,0.631839,1.1461,2.71061,0,0,0,0
0.585926,1.03519,2.41632,0.633548,1.14853,2.71118,0,0,0,0
0.585926,1.03519,2.41632,0.635256,1.15095,2.71175,0,0,0,0
0.585926,1.03519,2.41632,0.636963,1.15336,2.71232,0,0,0,0
0.596194,1.02887,2.4192,0.638669,1.15577,2.71289,0,0,0,0
0.596194,1.02887,2.4192,0.640374,1.15817,2.71346,0,0,0,0
0.599619,1.02683,2.42011,0.642078,1.16056,2.71403,0,0,0,0
0.599619,1.02683,2.42011,0.643781,1.16295,2.71459,0,0,0,0
