x,y,z,gx,gy,gz
0.686519,1.23095,3.77001,0.716014,1.25835,3.76133
0.688198,1.23316,3.76955,0.71767,1.2604,3.76078
0.689877,1.23536,3.76909,0.719325,1.26244,3.76023
0.691555,1.23755,3.76863,0.720978,1.26447,3.75967
0.693232,1.23973,3.76817,0.722631,1.26649,3.75912
0.694907,1.24191,3.7677,0.724282,1.26851,3.75857
0.696582,1.24408,3.76724,0.725932,1.27052,3.75802
0.698255,1.24624,3.76678,0.727581,1.27252,3.75747
0.699927,1.24839,3.76631,0.729229,1.27451,3.75692
0.701598,1.25054,3.76585,0.730875,1.27649,3.75637
0.703268,1.25268,3.76539,0.732521,1.27847,3.75583
0.704937,1.2548,3.76492,0.734165,1.28044,3.75528
0.706605,1.25693,3.76446,0.735808,1.28239,3.75473
0.708272,1.25904,3.76399,0.73745,1.28435,3.75418
0.709937,1.26114,3.76352,0.739091,1.28629,3.75364
0.711602,1.26324,3.76306,0.740731,1.28823,3.75309
0.713265,1.26533,3.76259,0.742369,1.29015,3.75254
0.714927,1.26741,3.76212,0.744007,1.29207,3.752
0.716588,1.26949,3.76165,0.745643,1.29398,3.75145
0.718248,1.27155,3.76118,0.747278,1.29589,3.75091
0.719907,1.27361,3.76071,0.748911,1.29778,3.75036
0.721564,1.27566,3.76024,0.750544,1.29967,3.74982
0.723221,1.2777,3.75977,0.752176,1.30154,3.74927
0.724876,1.27973,3.7593,0.753806,1.30341,3.74873
0.72653,1.28176,3.75882,0.755435,1.30528,3.74819
0.728183,1.28378,3.75835,0.757063,1.30713,3.74765
0.729835,1.28579,3.75788,0.758689,1.30897,3.7471
0.731486,1.28779,3.7574,0.760315,1.31081,3.74656
0.733136,1.28978,3.75693,0.761939,1.31264,3.74602
0.734784,1.29177,3.75645,0.763562,1.31446,3.74548
0.736431,1.29374,3.75597,0.765184,1.31627,3.74494
0.738077,1.29571,3.75549,0.766805,1.31808,3.7444
0.739722,1.29767,3.75502,0.768424,1.31987,3.74386
0.741366,1.29962,3.75454,0.770042,1.32166,3.74332
0.743009,1.30157,3.75406,0.771659,1.32344,3.74278
0.74465,1.3035,3.75357,0.773275,1.32521,3.74224
0.74629,1.30543,3.75309,0.77489,1.32697,3.7417
0.747929,1.30735,3.75261,0.776503,1.32872,3.74117
0.749567,1.30926,3.75213,0.778115,1.33047,3.74063
0.751204,1.31117,3.75164,0.779726,1.3322,3.74009
0.752839,1.31306,3.75116,0.781336,1.33393,3.73955
0.754474,1.31495,3.75067,0.782944,1.33565,3.73902
0.756107,1.31683,3.75018,0.784551,1.33736,3.73848
0.757739,1.3187,3.74969,0.786157,1.33907,3.73795
0.759369,1.32056,3.74921,0.787762,1.34076,3.73741
0.760999,1.32241,3.74872,0.789365,1.34245,3.73688
0.762627,1.32426,3.74823,0.790968,1.34413,3.73634
0.764254,1.32609,3.74773,0.792569,1.3458,3.73581
0.76588,1.32792,3.74724,0.794168,1.34746,3.73528
0.767505,1.32974,3.74675,0.795767,1.34911,3.73474
0.769129,1.33155,3.74625,0.797364,1.35075,3.73421
0.770751,1.33336,3.74576,0.79896,1.35239,3.73368
0.772372,1.33515,3.74526,0.800555,1.35401,3.73315
0.773992,1.33694,3.74477,0.802148,1.35563,3.73262
0.77561,1.33872,3.74427,0.80374,1.35724,3.73209
0.777228,1.34049,3.74377,0.805331,1.35884,3.73156
0.778844,1.34225,3.74327,0.806921,1.36043,3.73103
0.780459,1.344,3.74277,0.808509,1.36202,3.7305
0.782072,1.34575,3.74227,0.810096,1.36359,3.72997
0.783685,1.34748,3.74177,0.811682,1.36516,3.72944
0.785296,1.34921,3.74127,0.813266,1.36672,3.72891
0.786906,1.35093,3.74076,0.81485,1.36827,3.72838
0.788515,1.35264,3.74026,0.816432,1.36981,3.72786
0.790122,1.35434,3.73975,0.818012,1.37134,3.72733
0.791728,1.35603,3.73924,0.819592,1.37286,3.7268
0.793333,1.35772,3.73874,0.82117,1.37438,3.72628
0.794937,1.3594,3.73823,0.822746,1.37588,3.72575
0.79654,1.36106,3.73772,0.824322,1.37738,3.72523
0.798141,1.36272,3.73721,0.825896,1.37887,3.7247
0.799741,1.36437,3.7367,0.827469,1.38035,3.72418
0.801339,1.36602,3.73619,0.82904,1.38182,3.72365
0.802937,1.36765,3.73568,0.830611,1.38328,3.72313
0.804533,1.36928,3.73516,0.83218,1.38473,3.72261
0.806128,1.37089,3.73465,0.833747,1.38618,3.72208
0.807721,1.3725,3.73413,0.835313,1.38762,3.72156
0.809314,1.3741,3.73362,0.836878,1.38904,3.72104
0.810905,1.37569,3.7331,0.838442,1.39046,3.72052
0.812495,1.37727,3.73258,0.840004,1.39187,3.72
0.814083,1.37884,3.73207,0.841565,1.39327,3.71948
0.81567,1.38041,3.73155,0.843125,1.39466,3.71896
0.817256,1.38196,3.73103,0.844683,1.39605,3.71844
0.818841,1.38351,3.73051,0.84624,1.39742,3.71792
0.820424,1.38505,3.72999,0.847796,1.39879,3.7174
0.822006,1.38658,3.72946,0.84935,1.40015,3.71688
0.823587,1.3881,3.72894,0.850903,1.40149,3.71637
0.825166,1.38961,3.72842,0.852455,1.40283,3.71585
0.826744,1.39112,3.72789,0.854005,1.40416,3.71533
0.828321,1.39261,3.72737,0.855554,1.40548,3.71482
0.829897,1.3941,3.72684,0.857102,1.4068,3.7143
0.831471,1.39558,3.72632,0.858648,1.4081,3.71378
0.833044,1.39704,3.72579,0.860193,1.4094,3.71327
0.834615,1.3985,3.72526,0.861737,1.41068,3.71275
0.836185,1.39996,3.72474,0.863279,1.41196,3.71224
0.837754,1.4014,3.72421,0.86482,1.41323,3.71173
0.839322,1.40283,3.72368,0.866359,1.41449,3.71121
0.840888,1.40426,3.72315,0.867897,1.41574,3.7107
0.842453,1.40567,3.72262,0.869434,1.41698,3.71019
0.844017,1.40708,3.72208,0.870969,1.41821,3.70968
0.845579,1.40848,3.72155,0.872503,1.41943,3.70917
0.84714,1.40987,3.72102,0.874036,1.42065,3.70865
0.8487,1.41125,3.72049,0.875567,1.42185,3.70814
0.850258,1.41262,3.71995,0.877097,1.42305,3.70763
0.851815,1.41398,3.71942,0.878625,1.42424,3.70712
0.85337,1.41534,3.71889,0.880152,1.42542,3.70662
0.854925,1.41668,3.71835,0.881678,1.42658,3.70611
0.856477,1.41802,3.71782,0.883202,1.42775,3.7056
0.858029,1.41934,3.71728,0.884725,1.4289,3.70509
0.859579,1.42066,3.71674,0.886246,1.43004,3.70458
0.861128,1.42197,3.71621,0.887767,1.43117,3.70408
0.862675,1.42327,3.71567,0.889285,1.4323,3.70357
0.864221,1.42456,3.71513,0.890802,1.43341,3.70307
0.865766,1.42585,3.71459,0.892318,1.43452,3.70256
0.867309,1.42712,3.71405,0.893833,1.43562,3.70206
0.868851,1.42838,3.71351,0.895346,1.4367,3.70155
0.870392,1.42964,3.71298,0.896857,1.43778,3.70105
0.871931,1.43089,3.71244,0.898368,1.43885,3.70054
0.873469,1.43213,3.7119,0.899876,1.43991,3.70004
0.875006,1.43335,3.71136,0.901384,1.44097,3.69954
0.876541,1.43457,3.71081,0.90289,1.44201,3.69904
0.878074,1.43578,3.71027,0.904394,1.44304,3.69854
0.879607,1.43699,3.70973,0.905897,1.44407,3.69803
0.881138,1.43818,3.70919,0.907399,1.44508,3.69753
0.882667,1.43936,3.70865,0.908899,1.44609,3.69703
0.884195,1.44054,3.70811,0.910398,1.44708,3.69653
0.885722,1.4417,3.70757,0.911895,1.44807,3.69603
0.887247,1.44286,3.70702,0.913391,1.44905,3.69554
0.888771,1.44401,3.70648,0.914886,1.45002,3.69504
0.890294,1.44515,3.70594,0.916379,1.45098,3.69454
0.891815,1.44628,3.70539,0.91787,1.45193,3.69404
0.893335,1.4474,3.70485,0.919361,1.45287,3.69355
0.894853,1.44851,3.70431,0.920849,1.45381,3.69305
0.89637,1.44961,3.70376,0.922336,1.45473,3.69255
0.897885,1.4507,3.70322,0.923822,1.45565,3.69206
0.899399,1.45179,3.70268,0.925307,1.45655,3.69156
0.900912,1.45286,3.70213,0.926789,1.45745,3.69107
0.902423,1.45393,3.70159,0.928271,1.45833,3.69058
0.903933,1.45498,3.70105,0.929751,1.45921,3.69008
0.905442,1.45603,3.7005,0.931229,1.46008,3.68959
0.906948,1.45707,3.69996,0.932706,1.46094,3.6891
0.908454,1.4581,3.69942,0.934182,1.46179,3.68861
0.909958,1.45912,3.69887,0.935656,1.46263,3.68811
0.911461,1.46013,3.69833,0.937128,1.46346,3.68762
0.912962,1.46113,3.69778,0.938599,1.46429,3.68713
0.914462,1.46212,3.69724,0.940069,1.4651,3.68664
0.91596,1.46311,3.6967,0.941537,1.4659,3.68615
0.917457,1.46408,3.69615,0.943004,1.4667,3.68567
0.918952,1.46505,3.69561,0.944469,1.46748,3.68518
0.920446,1.466,3.69507,0.945932,1.46826,3.68469
0.921939,1.46695,3.69452,0.947395,1.46903,3.6842
0.92343,1.46789,3.69398,0.948855,1.46978,3.68371
0.924919,1.46881,3.69344,0.950314,1.47053,3.68323
0.926407,1.46973,3.6929,0.951772,1.47127,3.68274
0.927894,1.47064,3.69235,0.953228,1.472,3.68226
0.929379,1.47154,3.69181,0.954683,1.47272,3.68177
0.930863,1.47244,3.69127,0.956136,1.47343,3.68129
0.932345,1.47332,3.69073,0.957588,1.47413,3.6808
0.933826,1.47419,3.69019,0.959038,1.47483,3.68032
0.935305,1.47505,3.68965,0.960486,1.47551,3.67984
0.936783,1.47591,3.6891,0.961933,1.47618,3.67936
0.93826,1.47675,3.68856,0.963379,1.47685,3.67887
0.939735,1.47759,3.68802,0.964823,1.4775,3.67839
0.941208,1.47842,3.68748,0.966266,1.47815,3.67791
0.94268,1.47923,3.68694,0.967707,1.47878,3.67743
0.94415,1.48004,3.6864,0.969146,1.47941,3.67695
0.945619,1.48084,3.68587,0.970584,1.48003,3.67647
0.947087,1.48163,3.68533,0.97202,1.48064,3.67599
0.948553,1.48241,3.68479,0.973455,1.48124,3.67551
0.950017,1.48318,3.68425,0.974889,1.48183,3.67504
0.95148,1.48394,3.68371,0.97632,1.48241,3.67456
0.952941,1.4847,3.68318,0.977751,1.48298,3.67408
0.954401,1.48544,3.68264,0.979179,1.48354,3.67361
0.95586,1.48617,3.6821,0.980606,1.48409,3.67313
0.957317,1.4869,3.68157,0.982032,1.48463,3.67266
0.958772,1.48761,3.68103,0.983456,1.48517,3.67218
0.960226,1.48832,3.6805,0.984879,1.48569,3.67171
0.961678,1.48902,3.67996,0.9863,1.48621,3.67123
0.963129,1.4897,3.67943,0.987719,1.48671,3.67076
0.964579,1.49038,3.6789,0.989137,1.48721,3.67029
0.966026,1.49105,3.67836,0.990553,1.48769,3.66982
0.967473,1.49171,3.67783,0.991968,1.48817,3.66934
0.968918,1.49236,3.6773,0.993381,1.48864,3.66887
0.970361,1.493,3.67677,0.994793,1.4891,3.6684
0.971803,1.49363,3.67624,0.996203,1.48955,3.66793
0.973243,1.49425,3.67571,0.997611,1.48999,3.66746
0.974681,1.49486,3.67518,0.999018,1.49042,3.66699
0.976118,1.49547,3.67465,1.00042,1.49084,3.66653
0.977554,1.49606,3.67412,1.00183,1.49125,3.66606
0.978988,1.49664,3.6736,1.00323,1.49165,3.66559
0.98042,1.49722,3.67307,1.00463,1.49204,3.66512
0.981851,1.49778,3.67254,1.00603,1.49243,3.66466
0.983281,1.49834,3.67202,1.00743,1.4928,3.66419
0.984709,1.49889,3.67149,1.00882,1.49316,3.66373
0.986135,1.49942,3.67097,1.01022,1.49352,3.66326
0.98756,1.49995,3.67044,1.01161,1.49386,3.6628
0.988983,1.50047,3.66992,1.013,1.4942,3.66233
0.990404,1.50098,3.6694,1.01439,1.49453,3.66187
0.991824,1.50148,3.66888,1.01578,1.49484,3.66141
0.993243,1.50197,3.66836,1.01716,1.49515,3.66095
0.99466,1.50245,3.66784,1.01855,1.49545,3.66048
0.996075,1.50292,3.66732,1.01993,1.49574,3.66002
0.997489,1.50338,3.6668,1.02131,1.49602,3.65956
0.998901,1.50384,3.66628,1.02269,1.49629,3.6591
1.00031,1.50428,3.66577,1.02407,1.49655,3.65864
1.00172,1.50471,3.66525,1.02545,1.4968,3.65818
1.00313,1.50514,3.66473,1.02682,1.49704,3.65773
1.00453,1.50555,3.66422,1.02819,1.49727,3.65727
1.00594,1.50596,3.66371,1.02957,1.49749,3.65681
1.00734,1.50636,3.66319,1.03094,1.49771,3.65635
1.00874,1.50674,3.66268,1.0323,1.49791,3.6559
1.01014,1.50712,3.66217,1.03367,1.49811,3.65544
1.01154,1.50749,3.66166,1.03504,1.49829,3.65499
1.01294,1.50785,3.66115,1.0364,1.49847,3.65453
1.01433,1.50819,3.66064,1.03776,1.49863,3.65408
1.01572,1.50853,3.66013,1.03912,1.49879,3.65363
1.01711,1.50886,3.65962,1.04048,1.49893,3.65317
1.0185,1.50919,3.65912,1.04184,1.49907,3.65272
1.01989,1.5095,3.65861,1.04319,1.4992,3.65227
1.02128,1.5098,3.65811,1.04455,1.49932,3.65182
1.02266,1.51009,3.6576,1.0459,1.49943,3.65137
1.02405,1.51037,3.6571,1.04725,1.49953,3.65092
1.02543,1.51065,3.6566,1.0486,1.49962,3.65047
1.02681,1.51091,3.6561,1.04994,1.4997,3.65002
1.02819,1.51116,3.6556,1.05129,1.49977,3.64957
1.02957,1.51141,3.6551,1.05263,1.49983,3.64912
1.03094,1.51165,3.6546,1.05397,1.49988,3.64868
1.03231,1.51187,3.6541,1.05532,1.49992,3.64823
1.03369,1.51209,3.6536,1.05665,1.49996,3.64778
1.03506,1.5123,3.65311,1.05799,1.49998,3.64734
1.03643,1.51249,3.65261,1.05933,1.5,3.64689
1.03779,1.51268,3.65212,1.06066,1.5,3.64645
1.03916,1.51286,3.65163,1.06199,1.5,3.646
1.04052,1.51303,3.65113,1.06332,1.49998,3.64556
1.04189,1.51319,3.65064,1.06465,1.49996,3.64512
1.04325,1.51334,3.65015,1.06598,1.49992,3.64467
1.0446,1.51348,3.64966,1.0673,1.49988,3.64423
1.04596,1.51361,3.64918,1.06863,1.49983,3.64379
1.04732,1.51373,3.64869,1.06995,1.49977,3.64335
1.04867,1.51385,3.6482,1.07127,1.4997,3.64291
1.05002,1.51395,3.64772,1.07259,1.49962,3.64247
1.05137,1.51404,3.64723,1.0739,1.49953,3.64203
1.05272,1.51413,3.64675,1.07522,1.49943,3.64159
1.05407,1.5142,3.64626,1.07653,1.49932,3.64116
1.05542,1.51427,3.64578,1.07785,1.4992,3.64072
1.05676,1.51432,3.6453,1.07916,1.49907,3.64028
1.0581,1.51437,3.64482,1.08046,1.49893,3.63985
1.05944,1.51441,3.64434,1.08177,1.49879,3.63941
1.06078,1.51443,3.64387,1.08308,1.49863,3.63897
1.06212,1.51445,3.64339,1.08438,1.49847,3.63854
1.06346,1.51446,3.64291,1.08568,1.49829,3.63811
1.06479,1.51446,3.64244,1.08698,1.49811,3.63767
1.06612,1.51445,3.64196,1.08828,1.49791,3.63724
1.06745,1.51443,3.64149,1.08957,1.49771,3.63681
1.06878,1.5144,3.64102,1.09087,1.49749,3.63638
1.07011,1.51436,3.64055,1.09216,1.49727,3.63595
1.07144,1.51431,3.64008,1.09345,1.49704,3.63552
1.07276,1.51425,3.63961,1.09474,1.4968,3.63509
1.07408,1.51418,3.63914,1.09603,1.49655,3.63466
1.0754,1.51411,3.63867,1.09732,1.49629,3.63423
1.07672,1.51402,3.63821,1.0986,1.49602,3.6338
1.07804,1.51392,3.63774,1.09988,1.49574,3.63337
1.07935,1.51382,3.63728,1.10116,1.49545,3.63295
1.08067,1.5137,3.63682,1.10244,1.49515,3.63252
1.08198,1.51358,3.63635,1.10372,1.49484,3.63209
1.08329,1.51345,3.63589,1.105,1.49453,3.63167
1.0846,1.5133,3.63543,1.10627,1.4942,3.63124
1.0859,1.51315,3.63497,1.10754,1.49386,3.63082
1.08721,1.51299,3.63451,1.10881,1.49352,3.6304
1.08851,1.51282,3.63406,1.11008,1.49316,3.62997
1.08982,1.51264,3.6336,1.11135,1.4928,3.62955
1.09112,1.51244,3.63314,1.11261,1.49243,3.62913
1.09241,1.51224,3.63269,1.11388,1.49204,3.62871
1.09371,1.51203,3.63224,1.11514,1.49165,3.62829
1.095,1.51182,3.63178,1.1164,1.49125,3.62787
1.0963,1.51159,3.63133,1.11766,1.49084,3.62745
1.09759,1.51135,3.63088,1.11891,1.49042,3.62703
1.09888,1.5111,3.63043,1.12017,1.48999,3.62661
1.10017,1.51085,3.62998,1.12142,1.48955,3.62619
1.10145,1.51058,3.62954,1.12267,1.4891,3.62578
1.10274,1.5103,3.62909,1.12392,1.48864,3.62536
1.10402,1.51002,3.62864,1.12517,1.48817,3.62494
1.1053,1.50972,3.6282,1.12641,1.48769,3.62453
1.10658,1.50942,3.62776,1.12766,1.48721,3.62411
1.10786,1.50911,3.62731,1.1289,1.48671,3.6237
1.10913,1.50878,3.62687,1.13014,1.48621,3.62329
1.11041,1.50845,3.62643,1.13138,1.48569,3.62287
1.11168,1.50811,3.62599,1.13261,1.48517,3.62246
1.11295,1.50776,3.62555,1.13385,1.48463,3.62205
1.11422,1.5074,3.62511,1.13508,1.48409,3.62164
1.11549,1.50703,3.62468,1.13631,1.48354,3.62123
1.11675,1.50665,3.62424,1.13754,1.48298,3.62082
1.11801,1.50626,3.6238,1.13877,1.48241,3.62041
1.11928,1.50586,3.62337,1.14,1.48183,3.62
1.12054,1.50545,3.62294,1.14122,1.48124,3.61959
1.12179,1.50503,3.6225,1.14244,1.48064,3.61919
1.12305,1.50461,3.62207,1.14366,1.48003,3.61878
1.12431,1.50417,3.62164,1.14488,1.47941,3.61837
1.12556,1.50372,3.62121,1.1461,1.47878,3.61797
1.12681,1.50327,3.62078,1.14731,1.47815,3.61756
1.12806,1.5028,3.62035,1.14853,1.4775,3.61716
1.12931,1.50233,3.61993,1.14974,1.47685,3.61675
1.13055,1.50185,3.6195,1.15095,1.47618,3.61635
1.1318,1.50135,3.61908,1.15216,1.47551,3.61595
1.13304,1.50085,3.61865,1.15336,1.47483,3.61555
1.13428,1.50034,3.61823,1.15457,1.47413,3.61514
1.13552,1.49982,3.61781,1.15577,1.47343,3.61474
1.13675,1.49929,3.61739,1.15697,1.47272,3.61434
1.13799,1.49875,3.61696,1.15817,1.472,3.61394
1.13922,1.4982,3.61654,1.15937,1.47127,3.61354
1.14045,1.49764,3.61613,1.16056,1.47053,3.61315
1.14168,1.49707,3.61571,1.16175,1.46978,3.61275
1.14291,1.49649,3.61529,1.16295,1.46903,3.61235
1.14414,1.4959,3.61487,1.16414,1.46826,3.61195
1.14536,1.49531,3.61446,1.16532,1.46748,3.61156
1.14658,1.4947,3.61405,1.16651,1.4667,3.61116
1.1478,1.49408,3.61363,1.16769,1.4659,3.61077
1.14902,1.49346,3.61322,1.16888,1.4651,3.61037
1.15024,1.49282,3.61281,1.17006,1.46429,3.60998
1.15145,1.49218,3.6124,1.17123,1.46346,3.60959
1.15267,1.49153,3.61199,1.17241,1.46263,3.6092
1.15388,1.49086,3.61158,1.17359,1.46179,3.6088
1.15509,1.49019,3.61117,1.17476,1.46094,3.60841
1.1563,1.48951,3.61076,1.17593,1.46008,3.60802
1.1575,1.48882,3.61035,1.1771,1.45921,3.60763
1.15871,1.48812,3.60995,1.17827,1.45833,3.60724
1.15991,1.48741,3.60954,1.17943,1.45745,3.60686
1.16111,1.48669,3.60914,1.1806,1.45655,3.60647
1.16231,1.48596,3.60873,1.18176,1.45565,3.60608
1.1635,1.48522,3.60833,1.18292,1.45473,3.60569
1.1647,1.48448,3.60793,1.18408,1.45381,3.60531
1.16589,1.48372,3.60753,1.18523,1.45287,3.60492
1.16708,1.48295,3.60713,1.18639,1.45193,3.60454
1.16827,1.48218,3.60673,1.18754,1.45098,3.60415
1.16946,1.48139,3.60633,1.18869,1.45002,3.60377
1.17065,1.4806,3.60593,1.18984,1.44905,3.60339
1.17183,1.47979,3.60554,1.19099,1.44807,3.603
1.17301,1.47898,3.60514,1.19213,1.44708,3.60262
1.17419,1.47816,3.60474,1.19327,1.44609,3.60224
1.17537,1.47733,3.60435,1.19441,1.44508,3.60186
1.17655,1.47649,3.60396,1.19555,1.44407,3.60148
1.17772,1.47564,3.60356,1.19669,1.44304,3.6011
1.1789,1.47478,3.60317,1.19783,1.44201,3.60072
1.18007,1.47391,3.60278,1.19896,1.44097,3.60035
1.18124,1.47303,3.60239,1.20009,1.43991,3.59997
1.1824,1.47214,3.602,1.20122,1.43885,3.59959
1.18357,1.47124,3.60161,1.20235,1.43778,3.59922
1.18473,1.47034,3.60122,1.20348,1.4367,3.59884
1.18589,1.46942,3.60083,1.2046,1.43562,3.59847
1.18705,1.4685,3.60045,1.20572,1.43452,3.59809
1.18821,1.46756,3.60006,1.20684,1.43341,3.59772
1.18937,1.46662,3.59967,1.20796,1.4323,3.59735
1.19052,1.46566,3.59929,1.20908,1.43117,3.59697
1.19167,1.4647,3.59891,1.21019,1.43004,3.5966
1.19282,1.46373,3.59852,1.21131,1.4289,3.59623
1.19397,1.46275,3.59814,1.21242,1.42775,3.59586
1.19512,1.46176,3.59776,1.21353,1.42658,3.59549
1.19626,1.46076,3.59738,1.21463,1.42542,3.59512
1.19741,1.45975,3.597,1.21574,1.42424,3.59475
1.19855,1.45873,3.59662,1.21684,1.42305,3.59439
1.19969,1.45771,3.59624,1.21794,1.42185,3.59402
1.20082,1.45667,3.59586,1.21904,1.42065,3.59365
1.20196,1.45562,3.59548,1.22014,1.41943,3.59329
1.20309,1.45457,3.59511,1.22123,1.41821,3.59292
1.20422,1.4535,3.59473,1.22233,1.41698,3.59256
1.20535,1.45243,3.59435,1.22342,1.41574,3.59219
1.20648,1.45135,3.59398,1.22451,1.41449,3.59183
1.20761,1.45025,3.59361,1.2256,1.41323,3.59147
1.20873,1.44915,3.59323,1.22668,1.41196,3.59111
1.20985,1.44804,3.59286,1.22777,1.41068,3.59074
1.21097,1.44692,3.59249,1.22885,1.4094,3.59038
1.21209,1.44579,3.59212,1.22993,1.4081,3.59002
1.21321,1.44466,3.59175,1.23101,1.4068,3.58966
1.21432,1.44351,3.59138,1.23208,1.40548,3.58931
1.21543,1.44235,3.59101,1.23316,1.40416,3.58895
1.21654,1.44119,3.59064,1.23423,1.40283,3.58859
1.21765,1.44001,3.59027,1.2353,1.40149,3.58823
1.21876,1.43883,3.5899,1.23637,1.40015,3.58788
1.21986,1.43763,3.58954,1.23743,1.39879,3.58752
1.22097,1.43643,3.58917,1.2385,1.39742,3.58717
1.22207,1.43522,3.58881,1.23956,1.39605,3.58681
1.22317,1.434,3.58844,1.24062,1.39466,3.58646
1.22426,1.43277,3.58808,1.24168,1.39327,3.58611
1.22536,1.43153,3.58771,1.24274,1.39187,3.58575
1.22645,1.43028,3.58735,1.24379,1.39046,3.5854
1.22754,1.42902,3.58699,1.24484,1.38904,3.58505
1.22863,1.42776,3.58663,1.24589,1.38762,3.5847
1.22972,1.42648,3.58627,1.24694,1.38618,3.58435
1.23081,1.4252,3.58591,1.24799,1.38473,3.584
1.23189,1.4239,3.58555,1.24903,1.38328,3.58366
1.23297,1.4226,3.58519,1.25008,1.38182,3.58331
1.23405,1.42129,3.58483,1.25112,1.38035,3.58296
1.23513,1.41997,3.58447,1.25216,1.37887,3.58261
1.2362,1.41864,3.58412,1.25319,1.37738,3.58227
1.23728,1.4173,3.58376,1.25423,1.37588,3.58192
1.23835,1.41595,3.58341,1.25526,1.37438,3.58158
1.23942,1.41459,3.58305,1.25629,1.37286,3.58124
1.24049,1.41323,3.5827,1.25732,1.37134,3.58089
1.24155,1.41185,3.58234,1.25835,1.36981,3.58055
1.24262,1.41047,3.58199,1.25937,1.36827,3.58021
1.24368,1.40907,3.58164,1.2604,1.36672,3.57987
1.24474,1.40767,3.58128,1.26142,1.36516,3.57953
1.2458,1.40626,3.58093,1.26244,1.36359,3.57919
1.24685,1.40484,3.58058,1.26345,1.36202,3.57885
1.24791,1.40341,3.58023,1.26447,1.36043,3.57851
1.24896,1.40197,3.57988,1.26548,1.35884,3.57817
1.25001,1.40052,3.57953,1.26649,1.35724,3.57784
1.25106,1.39907,3.57919,1.2675,1.35563,3.5775
1.2521,1.3976,3.57884,1.26851,1.35401,3.57716
1.25315,1.39613,3.57849,1.26951,1.35239,3.57683
1.25419,1.39465,3.57814,1.27052,1.35075,3.57649
1.25523,1.39315,3.5778,1.27152,1.34911,3.57616
1.25627,1.39165,3.57745,1.27252,1.34746,3.57583
1.25731,1.39014,3.57711,1.27351,1.3458,3.5755
1.25834,1.38863,3.57677,1.27451,1.34413,3.57516
1.25937,1.3871,3.57642,1.2755,1.34245,3.57483
1.2604,1.38556,3.57608,1.27649,1.34076,3.5745
1.26143,1.38402,3.57574,1.27748,1.33907,3.57417
1.26246,1.38246,3.57539,1.27847,1.33736,3.57384
1.26348,1.3809,3.57505,1.27945,1.33565,3.57352
1.2645,1.37933,3.57471,1.28044,1.33393,3.57319
1.26553,1.37775,3.57437,1.28142,1.3322,3.57286
1.26654,1.37616,3.57403,1.28239,1.33047,3.57254
1.26756,1.37456,3.5737,1.28337,1.32872,3.57221
1.26857,1.37295,3.57336,1.28435,1.32697,3.57188
1.26959,1.37134,3.57302,1.28532,1.32521,3.57156
1.2706,1.36971,3.57268,1.28629,1.32344,3.57124
1.27161,1.36808,3.57235,1.28726,1.32166,3.57091
1.27261,1.36644,3.57201,1.28823,1.31987,3.57059
1.27362,1.36479,3.57168,1.28919,1.31808,3.57027
1.27462,1.36313,3.57134,1.29015,1.31627,3.56995
1.27562,1.36146,3.57101,1.29111,1.31446,3.56963
1.27662,1.35978,3.57067,1.29207,1.31264,3.56931
1.27761,1.3581,3.57034,1.29303,1.31081,3.56899
1.27861,1.35641,3.57001,1.29398,1.30897,3.56867
1.2796,1.3547,3.56968,1.29493,1.30713,3.56836
1.28059,1.35299,3.56935,1.29589,1.30528,3.56804
1.28158,1.35127,3.56902,1.29683,1.30341,3.56772
1.28257,1.34954,3.56869,1.29778,1.30154,3.56741
1.28355,1.3478,3.56836,1.29872,1.29967,3.56709
1.28453,1.34606,3.56803,1.29967,1.29778,3.56678
1.28551,1.3443,3.5677,1.30061,1.29589,3.56646
1.28649,1.34254,3.56737,1.30154,1.29398,3.56615
1.28747,1.34077,3.56704,1.30248,1.29207,3.56584
1.28844,1.33899,3.56672,1.30341,1.29015,3.56553
1.28941,1.3372,3.56639,1.30435,1.28823,3.56522
1.29038,1.3354,3.56607,1.30528,1.28629,3.56491
1.29135,1.3336,3.56574,1.3062,1.28435,3.5646
1.29232,1.33178,3.56542,1.30713,1.28239,3.56429
1.29328,1.32996,3.5651,1.30805,1.28044,3.56398
1.29424,1.32813,3.56477,1.30897,1.27847,3.56368
1.2952,1.32629,3.56445,1.30989,1.27649,3.56337
1.29616,1.32444,3.56413,1.31081,1.27451,3.56306
1.29712,1.32258,3.56381,1.31173,1.27252,3.56276
1.29807,1.32072,3.56349,1.31264,1.27052,3.56245
1.29902,1.31884,3.56317,1.31355,1.26851,3.56215
1.29997,1.31696,3.56285,1.31446,1.26649,3.56185
1.30092,1.31507,3.56253,1.31537,1.26447,3.56154
1.30187,1.31317,3.56221,1.31627,1.26244,3.56124
1.30281,1.31126,3.56189,1.31717,1.2604,3.56094
1.30375,1.30935,3.56158,1.31808,1.25835,3.56064
1.30469,1.30742,3.56126,1.31897,1.25629,3.56034
1.30563,1.30549,3.56094,1.31987,1.25423,3.56004
1.30656,1.30355,3.56063,1.32077,1.25216,3.55974
1.3075,1.3016,3.56031,1.32166,1.25008,3.55945
1.30843,1.29964,3.56,1.32255,1.24799,3.55915
1.30936,1.29768,3.55969,1.32344,1.24589,3.55885
1.31028,1.2957,3.55937,1.32432,1.24379,3.55856
